FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,SCORE-1,SCORE-2,SCORE-3
30002031,37,TEXT_HW,TEXT,MISC,0.79,0.091,0.044
30002031,58,TEXT_HW,TEXT,LINE_MIX,0.862,0.054,0.029
30002031,164,TEXT_HW,TEXT,MISC,0.804,0.081,0.043
30002032,212,LINE_TP,PHOTO,MISC,0.429,0.144,0.129
30002040,354,TEXT_HW,LINE_HW,LINE_MIX,0.44,0.215,0.195
30002040,360,LINE_TP,PHOTO,MISC,0.429,0.144,0.129
30002042,123,TEXT_HW,TEXT,TEXT_TP,0.807,0.079,0.039
30002045,57,TEXT_HW,TEXT,LINE_MIX,0.631,0.098,0.095
30002045,143,TEXT_HW,LINE_MIX,LINE_HW,0.605,0.135,0.131
30002045,169,TEXT_HW,TEXT,TEXT_TP,0.822,0.074,0.039
30002045,219,TEXT_HW,TEXT,TEXT_TP,0.773,0.089,0.051
30002048,8,TEXT_HW,LINE_MIX,TEXT,0.505,0.132,0.13
30002048,44,TEXT_HW,LINE_MIX,LINE_HW,0.686,0.091,0.083
30002048,79,TEXT_HW,TEXT,LINE_HW,0.684,0.105,0.067
30002050,196,TEXT_HW,TEXT,LINE_MIX,0.749,0.091,0.044
30002051,121,LINE_HW,TEXT_HW,LINE_MIX,0.363,0.33,0.177
30002051,152,TEXT_HW,TEXT,LINE_MIX,0.724,0.1,0.054
30002056,101,TEXT_HW,TEXT,TEXT_TP,0.806,0.074,0.043
30002056,114,TEXT_HW,TEXT,LINE_MIX,0.764,0.071,0.066
30002056,172,LINE_HW,LINE_MIX,TEXT_HW,0.602,0.24,0.079
30002056,268,TEXT_HW,LINE_MIX,LINE_HW,0.758,0.066,0.064
30002056,530,TEXT_HW,TEXT,LINE_MIX,0.782,0.069,0.063
30002057,11,LINE_HW,TEXT_HW,LINE_MIX,0.697,0.1,0.097
30002057,43,LINE_HW,LINE_MIX,TEXT_HW,0.658,0.116,0.076
30002057,67,LINE_HW,TEXT_HW,LINE_MIX,0.632,0.115,0.106
30002057,77,LINE_HW,TEXT_HW,LINE_MIX,0.595,0.135,0.099
30002057,128,LINE_HW,LINE_MIX,TEXT_HW,0.697,0.082,0.077
30002057,142,LINE_HW,TEXT_HW,LINE_MIX,0.639,0.115,0.098
30002057,143,LINE_HW,TEXT_HW,LINE_MIX,0.575,0.13,0.108
30002057,175,LINE_HW,TEXT_HW,LINE_MIX,0.684,0.102,0.099
30003046,17,TEXT_HW,LINE_HW,LINE_MIX,0.505,0.186,0.111
30003046,23,TEXT_HW,LINE_HW,LINE_MIX,0.397,0.23,0.158
30003046,24,TEXT_HW,LINE_HW,LINE_MIX,0.366,0.252,0.148
30003046,27,TEXT_HW,LINE_HW,LINE_MIX,0.318,0.285,0.143
30003046,42,TEXT_HW,LINE_HW,TEXT,0.516,0.146,0.117
30003046,66,TEXT_HW,TEXT,LINE_HW,0.432,0.159,0.149
30003046,72,TEXT_HW,LINE_HW,TEXT,0.543,0.144,0.105
30003050,1,LINE_TP,TEXT,MISC,0.212,0.184,0.145
30003050,28,TEXT_HW,TEXT,LINE_HW,0.515,0.145,0.115
30003050,38,TEXT_HW,LINE_MIX,TEXT,0.392,0.171,0.153
30003050,67,TEXT_HW,LINE_HW,LINE_MIX,0.487,0.185,0.125
30003050,94,TEXT_HW,LINE_HW,TEXT,0.538,0.175,0.106
30003050,101,LINE_TP,MISC,LINE_MIX,0.429,0.125,0.123
30003051,41,LINE_HW,LINE_MIX,LINE_TP,0.512,0.189,0.113
30003051,80,LINE_HW,TEXT_HW,LINE_MIX,0.415,0.205,0.143
30003051,111,LINE_HW,LINE_MIX,TEXT_HW,0.521,0.145,0.134
30003051,120,LINE_HW,LINE_MIX,TEXT_HW,0.596,0.115,0.072
30003051,128,LINE_HW,LINE_MIX,LINE_TP,0.623,0.158,0.074
30003051,155,LINE_HW,LINE_MIX,TEXT_HW,0.549,0.17,0.103
30003051,292,LINE_HW,LINE_MIX,LINE_TP,0.531,0.167,0.085
30003051,306,LINE_HW,LINE_MIX,LINE_TP,0.563,0.183,0.092
30003052,10,TEXT_HW,LINE_MIX,LINE_HW,0.347,0.169,0.164
30003052,61,LINE_HW,TEXT_HW,LINE_MIX,0.325,0.213,0.119
30003052,67,LINE_HW,TEXT_HW,LINE_MIX,0.448,0.15,0.126
30003052,70,LINE_HW,TEXT_HW,LINE_MIX,0.419,0.186,0.134
30003052,129,LINE_HW,LINE_MIX,TEXT_HW,0.576,0.139,0.082
30003052,137,LINE_HW,LINE_MIX,LINE_TP,0.541,0.173,0.091
30003052,197,LINE_HW,LINE_MIX,TEXT_HW,0.492,0.19,0.105
30003052,247,LINE_HW,LINE_MIX,TEXT_HW,0.645,0.116,0.076
30003053,23,MISC,TEXT_HW,LINE_MIX,0.231,0.228,0.14
30003053,27,LINE_HW,LINE_MIX,TEXT_HW,0.67,0.132,0.061
30003053,37,LINE_HW,LINE_MIX,LINE_TP,0.557,0.181,0.079
30003053,117,LINE_HW,LINE_MIX,TEXT_HW,0.462,0.199,0.15
30003053,118,LINE_HW,LINE_MIX,TEXT_HW,0.494,0.184,0.121
30003053,137,LINE_HW,LINE_MIX,MISC,0.517,0.196,0.064
30003053,207,LINE_HW,LINE_MIX,TEXT_HW,0.549,0.17,0.092
30003053,218,LINE_HW,LINE_MIX,LINE_TP,0.605,0.141,0.087
30003054,36,LINE_HW,LINE_MIX,LINE_TP,0.55,0.163,0.1
30003054,68,LINE_HW,LINE_MIX,LINE_TP,0.523,0.167,0.08
30003054,93,LINE_HW,LINE_MIX,LINE_TP,0.566,0.16,0.09
30003054,101,LINE_HW,LINE_MIX,LINE_TP,0.511,0.216,0.095
30003054,124,LINE_HW,LINE_MIX,TEXT_HW,0.649,0.143,0.053
30003054,131,LINE_HW,LINE_MIX,TEXT_HW,0.512,0.177,0.074
30003054,135,LINE_HW,LINE_MIX,LINE_TP,0.579,0.179,0.082
30003054,205,LINE_HW,LINE_MIX,TEXT_HW,0.597,0.146,0.069
30003055,28,LINE_HW,LINE_MIX,TEXT_HW,0.587,0.176,0.07
30003055,52,LINE_HW,TEXT_HW,LINE_MIX,0.484,0.175,0.143
30003055,79,LINE_HW,LINE_MIX,LINE_TP,0.671,0.122,0.072
30003055,85,LINE_HW,LINE_MIX,LINE_TP,0.706,0.117,0.054
30003055,116,LINE_HW,LINE_MIX,TEXT_HW,0.608,0.124,0.077
30003055,167,LINE_HW,LINE_MIX,TEXT_HW,0.584,0.145,0.095
30003055,191,LINE_HW,LINE_MIX,TEXT_HW,0.611,0.124,0.092
30003055,196,LINE_HW,LINE_MIX,TEXT_HW,0.561,0.156,0.09
30003056,84,LINE_HW,LINE_MIX,LINE_TP,0.559,0.163,0.07
30003056,106,LINE_HW,LINE_MIX,TEXT_HW,0.444,0.171,0.146
30003056,113,LINE_HW,LINE_MIX,TEXT_HW,0.497,0.149,0.104
30003056,149,LINE_HW,LINE_MIX,TEXT_HW,0.529,0.169,0.098
30003056,156,LINE_HW,LINE_MIX,LINE_TP,0.632,0.137,0.068
30003056,198,LINE_HW,LINE_MIX,TEXT_HW,0.549,0.176,0.083
30003056,203,LINE_HW,LINE_MIX,TEXT_HW,0.579,0.133,0.098
30003056,297,LINE_HW,LINE_MIX,LINE_TP,0.646,0.142,0.066
30003068,38,LINE_HW,LINE_MIX,TEXT_HW,0.426,0.164,0.124
30003068,149,LINE_HW,LINE_MIX,LINE_TP,0.65,0.157,0.063
30003068,154,LINE_HW,LINE_MIX,TEXT_HW,0.359,0.198,0.141
30003068,162,LINE_HW,LINE_MIX,TEXT_HW,0.342,0.221,0.103
30003068,220,LINE_HW,LINE_MIX,TEXT_HW,0.481,0.204,0.081
30003068,227,LINE_HW,LINE_MIX,TEXT_HW,0.501,0.179,0.093
30003068,238,LINE_HW,LINE_MIX,TEXT_HW,0.466,0.182,0.089
30003068,309,LINE_HW,LINE_MIX,TEXT_HW,0.508,0.175,0.1
30003116,32,TEXT_HW,TEXT,TEXT_TP,0.794,0.095,0.048
30003116,99,TEXT_HW,LINE_MIX,TEXT,0.707,0.082,0.082
30003116,175,TEXT_HW,TEXT,TEXT_TP,0.722,0.12,0.074
30003116,474,TEXT_HW,TEXT,TEXT_TP,0.766,0.086,0.058
30003116,498,TEXT_HW,TEXT,LINE_MIX,0.814,0.077,0.037
30003116,523,TEXT_HW,TEXT,TEXT_TP,0.779,0.085,0.054
40004026,495,TEXT_HW,LINE_HW,LINE_MIX,0.399,0.262,0.12
40004033,4,MISC,PHOTO,TEXT,0.396,0.355,0.06
40004033,167,LINE_HW,TEXT_HW,LINE_MIX,0.428,0.338,0.139
40004033,336,TEXT_HW,LINE_HW,TEXT,0.62,0.157,0.083
40004033,399,TEXT_HW,TEXT,LINE_HW,0.82,0.068,0.044
40004036,2,TEXT_HW,MISC,DRAW,0.311,0.166,0.156
40004036,3,TEXT_HW,TEXT,MISC,0.615,0.148,0.105
40004036,6,TEXT_HW,MISC,TEXT,0.562,0.156,0.114
40004036,7,DRAW,TEXT_HW,MISC,0.988,0.004,0.003
40004036,13,DRAW,MISC,PHOTO,0.903,0.057,0.013
40004036,18,DRAW,PHOTO,MISC,0.966,0.015,0.012
40004036,21,DRAW,MISC,PHOTO,0.972,0.009,0.008
40004036,22,DRAW,PHOTO,MISC,0.995,0.002,0.001
40004045,1,LINE_TP,TEXT,LINE_HW,0.237,0.179,0.171
40004045,6,MISC,LINE_MIX,TEXT,0.279,0.198,0.169
40004045,7,LINE_HW,LINE_MIX,LINE_TP,0.519,0.257,0.14
40004045,8,LINE_HW,LINE_MIX,LINE_TP,0.463,0.281,0.121
40004045,9,LINE_HW,LINE_MIX,LINE_TP,0.383,0.366,0.072
40004045,11,LINE_HW,LINE_MIX,LINE_TP,0.62,0.195,0.085
40004045,15,LINE_HW,LINE_MIX,LINE_TP,0.434,0.322,0.074
40004045,17,TEXT_HW,MISC,TEXT,0.318,0.276,0.165
40004053,70,TEXT_HW,TEXT,LINE_HW,0.805,0.077,0.04
40004053,94,TEXT_HW,TEXT,LINE_MIX,0.797,0.067,0.053
40004053,99,TEXT_HW,TEXT,LINE_HW,0.802,0.081,0.052
40004053,103,TEXT_HW,TEXT,LINE_HW,0.81,0.075,0.047
40004053,120,LINE_HW,TEXT_HW,LINE_MIX,0.474,0.274,0.145
40004053,122,LINE_HW,LINE_MIX,TEXT_HW,0.587,0.158,0.131
40005340,274,TEXT_HW,LINE_HW,TEXT,0.703,0.122,0.061
40005341,327,TEXT_HW,TEXT,MISC,0.82,0.071,0.046
40005343,209,TEXT_HW,TEXT,LINE_HW,0.807,0.067,0.057
40005343,492,TEXT_HW,TEXT,LINE_HW,0.809,0.058,0.048
40005343,628,TEXT_HW,LINE_HW,TEXT,0.763,0.079,0.06
40005343,794,TEXT_HW,TEXT,LINE_HW,0.831,0.07,0.031
40005343,812,TEXT_HW,TEXT,LINE_HW,0.849,0.053,0.03
40005368,459,TEXT_HW,LINE_HW,TEXT,0.739,0.082,0.078
40005382,32,TEXT_HW,LINE_HW,TEXT,0.741,0.081,0.072
40005383,5,TEXT_HW,LINE_HW,LINE_MIX,0.652,0.148,0.086
40005383,17,TEXT_HW,TEXT_TP,MISC,0.279,0.204,0.204
40005383,510,TEXT_HW,LINE_HW,TEXT,0.704,0.095,0.08
40005383,837,TEXT_HW,TEXT,LINE_HW,0.833,0.055,0.04
40005383,1022,TEXT_HW,TEXT,LINE_HW,0.771,0.067,0.062
40005416,285,TEXT_HW,LINE_HW,TEXT,0.808,0.075,0.049
40005445,199,TEXT_HW,TEXT,MISC,0.842,0.054,0.04
40005445,252,TEXT_HW,TEXT,MISC,0.767,0.098,0.063
40005460,259,TEXT_HW,LINE_HW,TEXT,0.767,0.072,0.061
40005460,260,TEXT_HW,LINE_HW,TEXT,0.733,0.08,0.064
40005460,313,TEXT_HW,LINE_HW,TEXT,0.866,0.043,0.039
40005473,2,MISC,PHOTO,LINE_TP,0.502,0.171,0.064
40005473,43,TEXT_HW,LINE_HW,LINE_MIX,0.424,0.315,0.071
40005508,77,TEXT_HW,LINE_HW,MISC,0.599,0.154,0.118
40005508,139,TEXT_HW,LINE_HW,MISC,0.61,0.134,0.081
40005508,239,LINE_TP,MISC,LINE_MIX,0.424,0.127,0.124
40005522,90,LINE_HW,TEXT_HW,LINE_MIX,0.437,0.261,0.125
40005522,171,TEXT_HW,TEXT,LINE_HW,0.871,0.041,0.039
40005522,222,TEXT_HW,LINE_HW,TEXT,0.714,0.104,0.072
40005522,224,TEXT_HW,LINE_HW,TEXT,0.728,0.129,0.052
40005552,274,TEXT_HW,TEXT,LINE_HW,0.819,0.055,0.051
40005552,276,TEXT_HW,TEXT,MISC,0.783,0.078,0.04
40005566,7,TEXT_HW,LINE_HW,TEXT,0.769,0.072,0.058
40005566,263,TEXT_HW,TEXT,MISC,0.674,0.099,0.09
40005579,34,TEXT_HW,LINE_HW,MISC,0.833,0.052,0.043
40005579,71,TEXT_HW,TEXT,LINE_HW,0.846,0.045,0.042
40005579,97,TEXT_HW,LINE_HW,TEXT,0.848,0.058,0.035
40005579,200,TEXT_HW,LINE_HW,TEXT,0.787,0.091,0.044
40005581,64,TEXT_HW,TEXT,MISC,0.847,0.068,0.023
40005581,103,TEXT_HW,TEXT,MISC,0.837,0.053,0.036
40005581,225,TEXT_HW,LINE_HW,TEXT,0.815,0.057,0.045
40005589,7,TEXT_HW,TEXT,MISC,0.849,0.056,0.032
40005589,65,TEXT_HW,TEXT,LINE_HW,0.843,0.043,0.041
40005589,75,TEXT_HW,TEXT,LINE_HW,0.828,0.053,0.039
40005589,103,TEXT_HW,LINE_HW,TEXT,0.526,0.188,0.1
40006259,444,TEXT_HW,TEXT,MISC,0.741,0.103,0.057
40006259,601,TEXT_HW,LINE_HW,TEXT,0.752,0.069,0.055
40006259,604,TEXT_HW,TEXT,LINE_HW,0.826,0.051,0.043
40006259,643,TEXT_HW,TEXT,MISC,0.69,0.098,0.066
40006429,90,TEXT_HW,TEXT,LINE_HW,0.721,0.083,0.082
40006429,110,TEXT_HW,LINE_HW,TEXT,0.715,0.117,0.063
40006429,428,TEXT_HW,MISC,LINE_HW,0.584,0.124,0.117
40006429,491,TEXT_HW,LINE_HW,MISC,0.592,0.178,0.079
40006524,250,TEXT_HW,TEXT,LINE_HW,0.83,0.065,0.032
40006524,283,TEXT_HW,TEXT,LINE_HW,0.774,0.085,0.053
40006524,454,TEXT_HW,TEXT,LINE_MIX,0.828,0.064,0.031
40006530,78,TEXT_HW,TEXT,LINE_HW,0.778,0.076,0.042
40006530,179,TEXT_HW,TEXT,LINE_HW,0.823,0.063,0.049
40006530,204,TEXT_HW,TEXT,LINE_HW,0.802,0.069,0.042
40006530,217,TEXT_HW,TEXT,LINE_HW,0.75,0.07,0.061
40006542,237,TEXT_HW,TEXT,LINE_HW,0.78,0.07,0.046
40006542,349,TEXT_HW,LINE_HW,TEXT,0.563,0.166,0.111
40006542,393,TEXT_HW,TEXT,LINE_HW,0.746,0.086,0.046
40007959,28,LINE_HW,TEXT_HW,MISC,0.293,0.255,0.157
40007959,78,LINE_HW,DRAW,TEXT_HW,0.332,0.297,0.145
40007959,114,LINE_HW,LINE_MIX,TEXT_HW,0.562,0.129,0.111
40007959,320,LINE_HW,DRAW,TEXT_HW,0.267,0.263,0.228
40007959,375,LINE_HW,DRAW,TEXT_HW,0.356,0.269,0.123
40007959,426,LINE_HW,TEXT_HW,DRAW,0.39,0.199,0.135
40007959,450,DRAW,LINE_HW,TEXT_HW,0.351,0.324,0.105
40007959,479,LINE_HW,TEXT_HW,DRAW,0.415,0.16,0.15
40008195,16,LINE_HW,TEXT_HW,LINE_MIX,0.46,0.183,0.172
40008195,18,TEXT_HW,LINE_HW,LINE_MIX,0.334,0.324,0.148
40008195,152,TEXT_HW,LINE_HW,LINE_MIX,0.239,0.232,0.167
40008195,292,TEXT_HW,TEXT,LINE_MIX,0.385,0.155,0.144
40008195,313,LINE_HW,TEXT_HW,LINE_MIX,0.295,0.219,0.16
40008195,316,LINE_HW,LINE_MIX,TEXT_HW,0.375,0.207,0.204
40008195,320,LINE_HW,TEXT_HW,LINE_MIX,0.392,0.197,0.182
40008195,365,TEXT_HW,LINE_HW,LINE_MIX,0.402,0.193,0.176
40008497,104,TEXT_HW,TEXT,MISC,0.734,0.107,0.062
40008497,109,TEXT_HW,TEXT,TEXT_TP,0.711,0.136,0.051
40008497,274,TEXT_HW,TEXT,MISC,0.605,0.114,0.108
40008497,307,TEXT_HW,LINE_HW,TEXT,0.735,0.074,0.074
40008497,320,TEXT_HW,TEXT,MISC,0.737,0.104,0.049
40008508,28,TEXT_HW,TEXT,TEXT_TP,0.552,0.166,0.093
40009975,45,TEXT_HW,LINE_HW,TEXT,0.741,0.078,0.073
40009975,86,TEXT_HW,LINE_HW,TEXT,0.782,0.066,0.062
40009975,481,TEXT_HW,TEXT,LINE_HW,0.81,0.066,0.041
40009975,683,TEXT_HW,LINE_HW,TEXT,0.634,0.112,0.1
40009976,419,TEXT_HW,TEXT,LINE_HW,0.77,0.077,0.058
71000564,202,MISC,PHOTO,DRAW,0.499,0.175,0.147
A0003781,76,LINE_HW,LINE_MIX,LINE_TP,0.832,0.074,0.036
A0003781,162,LINE_HW,LINE_MIX,LINE_TP,0.828,0.086,0.046
A0003781,224,TEXT_HW,LINE_HW,TEXT,0.473,0.287,0.085
A0003781,533,LINE_HW,LINE_MIX,LINE_TP,0.794,0.093,0.041
A0003784,102,LINE_HW,TEXT_HW,LINE_MIX,0.559,0.256,0.068
A0018096,118,TEXT_HW,DRAW,LINE_HW,0.428,0.17,0.139
A0018098,117,LINE_HW,LINE_MIX,LINE_TP,0.7,0.106,0.052
A0027039,51,TEXT_HW,LINE_HW,TEXT,0.493,0.248,0.078
A0027039,73,LINE_HW,TEXT_HW,LINE_MIX,0.618,0.096,0.09
A0027039,80,LINE_HW,LINE_MIX,TEXT_HW,0.744,0.089,0.051
A0027039,91,LINE_HW,LINE_MIX,TEXT_HW,0.667,0.095,0.082
A0027039,114,LINE_HW,LINE_MIX,TEXT_HW,0.607,0.12,0.082
A0027039,122,LINE_HW,LINE_MIX,LINE_TP,0.721,0.095,0.051
A0027039,189,LINE_HW,LINE_MIX,TEXT_HW,0.562,0.123,0.073
A0027039,190,LINE_HW,LINE_MIX,TEXT_HW,0.62,0.113,0.084
A0027040,10,LINE_HW,LINE_MIX,TEXT_HW,0.637,0.164,0.068
A0027040,31,LINE_HW,LINE_MIX,LINE_TP,0.681,0.13,0.075
A0027040,62,LINE_HW,LINE_MIX,LINE_TP,0.693,0.141,0.048
A0027040,72,LINE_HW,LINE_MIX,TEXT_HW,0.679,0.132,0.053
A0027040,90,LINE_HW,LINE_MIX,LINE_TP,0.703,0.13,0.067
A0027040,128,LINE_HW,LINE_MIX,LINE_TP,0.66,0.152,0.066
A0027040,132,LINE_HW,LINE_MIX,TEXT_HW,0.616,0.14,0.059
A0027040,144,LINE_HW,LINE_MIX,LINE_TP,0.749,0.115,0.062
A0027041,22,LINE_HW,LINE_MIX,LINE_TP,0.664,0.123,0.077
A0027041,43,LINE_HW,LINE_MIX,LINE_TP,0.6,0.161,0.068
A0027041,45,LINE_HW,LINE_MIX,LINE_TP,0.631,0.122,0.09
A0027041,73,LINE_HW,LINE_MIX,TEXT_HW,0.655,0.114,0.081
A0027041,79,LINE_HW,LINE_MIX,TEXT_HW,0.708,0.109,0.057
A0027041,96,LINE_HW,LINE_MIX,LINE_TP,0.626,0.118,0.058
A0027041,111,LINE_HW,LINE_MIX,LINE_TP,0.694,0.105,0.069
A0027041,150,LINE_HW,LINE_MIX,TEXT_HW,0.616,0.121,0.121
A0027864,212,TEXT_HW,TEXT,LINE_HW,0.784,0.075,0.059
A0027864,295,TEXT_HW,LINE_HW,TEXT,0.526,0.188,0.097
A0027864,332,TEXT_HW,LINE_HW,LINE_MIX,0.527,0.265,0.069
A0027864,390,TEXT_HW,LINE_HW,TEXT,0.572,0.204,0.075
A0027868,109,TEXT_HW,TEXT,LINE_HW,0.701,0.101,0.092
A0027868,262,TEXT_HW,LINE_HW,TEXT,0.604,0.19,0.073
A0027868,714,TEXT_HW,LINE_HW,TEXT,0.58,0.22,0.067
A0027870,150,TEXT_HW,LINE_HW,TEXT,0.54,0.232,0.083
A0027870,333,TEXT_HW,LINE_HW,LINE_MIX,0.432,0.306,0.075
A0027870,416,TEXT_HW,LINE_HW,TEXT,0.621,0.143,0.087
A0027870,863,TEXT_HW,LINE_HW,MISC,0.548,0.172,0.098
A0027870,895,TEXT_HW,LINE_HW,MISC,0.54,0.199,0.088
A0027873,45,TEXT_HW,LINE_HW,TEXT,0.569,0.185,0.085
A0027873,226,TEXT_HW,LINE_HW,TEXT,0.413,0.332,0.089
A0027873,291,TEXT_HW,TEXT,LINE_HW,0.694,0.1,0.094
A0027873,497,LINE_HW,TEXT_HW,MISC,0.455,0.285,0.084
A0027873,644,TEXT_HW,LINE_HW,TEXT,0.705,0.115,0.079
A0027874,274,TEXT_HW,LINE_HW,TEXT,0.527,0.257,0.067
A0027874,487,TEXT_HW,LINE_HW,MISC,0.569,0.139,0.109
A0027874,579,TEXT_HW,LINE_HW,MISC,0.448,0.24,0.11
A0027874,667,TEXT_HW,LINE_HW,TEXT,0.412,0.342,0.081
A0027878,398,TEXT_HW,LINE_HW,TEXT,0.517,0.223,0.09
A0027878,576,TEXT_HW,TEXT,LINE_HW,0.74,0.097,0.05
A0027880,103,TEXT_HW,TEXT,MISC,0.753,0.093,0.042
A0027880,273,TEXT_HW,LINE_HW,TEXT,0.701,0.098,0.092
A0027880,551,LINE_HW,TEXT_HW,LINE_MIX,0.422,0.372,0.061
A0027881,334,TEXT_HW,LINE_HW,TEXT,0.652,0.168,0.079
A0027881,943,LINE_HW,TEXT_HW,LINE_MIX,0.407,0.337,0.103
A0027881,957,TEXT_HW,LINE_HW,LINE_MIX,0.496,0.292,0.067
A0027888,241,TEXT_HW,LINE_HW,TEXT,0.544,0.194,0.114
A0027888,505,LINE_HW,LINE_MIX,TEXT_HW,0.728,0.07,0.06
A0027898,629,LINE_HW,TEXT_HW,LINE_MIX,0.594,0.225,0.069
A0027898,745,TEXT_HW,LINE_HW,MISC,0.656,0.114,0.092
A0027904,75,TEXT_HW,LINE_HW,MISC,0.426,0.167,0.12
A0027904,509,TEXT_HW,TEXT,LINE_HW,0.739,0.087,0.064
A0027907,1,LINE_TP,LINE_HW,TEXT_TP,0.337,0.243,0.12
A0027907,227,TEXT_HW,LINE_HW,MISC,0.401,0.303,0.098
A0027907,346,TEXT_HW,LINE_HW,LINE_MIX,0.456,0.323,0.084
A0027909,768,TEXT_HW,LINE_HW,TEXT,0.696,0.11,0.088
A0027914,44,TEXT_HW,TEXT,LINE_HW,0.794,0.092,0.04
A0027914,109,TEXT_HW,TEXT,LINE_HW,0.75,0.097,0.069
A0027914,149,TEXT_HW,LINE_HW,TEXT,0.653,0.137,0.088
A0027914,169,LINE_HW,LINE_MIX,TEXT_HW,0.796,0.081,0.042
A0027914,317,TEXT_HW,TEXT,LINE_HW,0.814,0.083,0.039
A0027914,350,LINE_HW,TEXT_HW,LINE_MIX,0.659,0.143,0.092
A0027919,843,PHOTO,LINE_HW,MISC,0.232,0.187,0.167
A0027919,1025,TEXT_HW,TEXT,MISC,0.677,0.094,0.062
A0027920,13,TEXT_HW,LINE_HW,TEXT,0.657,0.151,0.081
A0027920,219,TEXT_HW,LINE_HW,TEXT,0.486,0.16,0.11
A0027923,219,TEXT_HW,LINE_HW,TEXT,0.616,0.182,0.078
A0027923,228,TEXT_HW,LINE_HW,TEXT,0.666,0.119,0.083
A0027924,119,TEXT_HW,LINE_HW,TEXT,0.645,0.144,0.085
A0027924,211,TEXT_HW,LINE_HW,TEXT,0.733,0.088,0.073
A0027924,221,TEXT_HW,LINE_HW,TEXT,0.633,0.146,0.088
A0027924,231,TEXT_HW,LINE_HW,TEXT,0.538,0.217,0.081
A0027924,296,TEXT_HW,LINE_HW,TEXT,0.596,0.194,0.078
A0027931,98,TEXT_HW,LINE_HW,MISC,0.608,0.169,0.084
A0027931,200,LINE_HW,TEXT_HW,MISC,0.375,0.21,0.134
A0027932,17,TEXT_HW,LINE_HW,TEXT,0.556,0.141,0.103
A0027932,463,LINE_HW,LINE_MIX,DRAW,0.515,0.19,0.068
A0027932,590,TEXT_HW,TEXT,LINE_HW,0.643,0.084,0.083
A0027935,41,TEXT_HW,TEXT,MISC,0.663,0.108,0.088
A0027935,138,TEXT_HW,TEXT,LINE_HW,0.735,0.116,0.05
A0027935,176,LINE_HW,LINE_MIX,TEXT_HW,0.753,0.119,0.045
A0027935,199,TEXT_HW,TEXT,LINE_HW,0.739,0.1,0.06
A0027935,223,TEXT_HW,TEXT,MISC,0.771,0.111,0.031
A0027935,228,TEXT_HW,TEXT,LINE_HW,0.778,0.109,0.033
A0027940,13,TEXT_HW,LINE_HW,TEXT,0.6,0.172,0.086
A0027940,31,TEXT_HW,TEXT,MISC,0.773,0.08,0.047
A0027940,38,TEXT_HW,LINE_HW,TEXT,0.742,0.091,0.076
A0027940,58,TEXT_HW,TEXT,LINE_HW,0.704,0.101,0.07
A0027940,94,TEXT_HW,TEXT,LINE_HW,0.756,0.09,0.056
A0027940,108,TEXT_HW,LINE_HW,TEXT,0.625,0.168,0.079
A0027940,123,TEXT_HW,LINE_HW,TEXT,0.72,0.099,0.07
A0027940,130,TEXT_HW,LINE_HW,TEXT,0.731,0.087,0.076
A0027942,168,TEXT_HW,LINE_HW,TEXT,0.734,0.109,0.06
A0027942,239,TEXT_HW,LINE_HW,TEXT,0.563,0.183,0.095
A0027944,112,LINE_HW,TEXT_HW,LINE_MIX,0.629,0.18,0.109
A0027944,172,TEXT_HW,TEXT,LINE_HW,0.793,0.086,0.046
A0027945,10,TEXT_HW,LINE_HW,TEXT,0.671,0.11,0.085
A0027945,19,TEXT_HW,TEXT,LINE_HW,0.797,0.072,0.046
A0027945,33,TEXT_HW,TEXT,MISC,0.774,0.069,0.064
A0027945,176,TEXT_HW,LINE_HW,TEXT,0.68,0.111,0.089
A0027945,199,TEXT_HW,LINE_HW,TEXT,0.698,0.089,0.078
A0027945,238,TEXT_HW,TEXT,LINE_HW,0.759,0.088,0.053
A0027946,14,TEXT_HW,TEXT,LINE_HW,0.729,0.087,0.064
A0027949,12,TEXT_HW,TEXT,LINE_HW,0.697,0.117,0.065
A0027949,25,TEXT_HW,TEXT,LINE_HW,0.644,0.131,0.079
A0027949,68,TEXT_HW,TEXT,LINE_HW,0.732,0.099,0.07
A0027949,225,TEXT_HW,LINE_HW,TEXT,0.786,0.071,0.064
A0027949,230,TEXT_HW,LINE_HW,TEXT,0.73,0.105,0.067
A0027949,255,TEXT_HW,LINE_HW,TEXT,0.783,0.085,0.059
A0027951,36,TEXT_HW,LINE_HW,TEXT,0.52,0.231,0.098
A0027951,85,TEXT_HW,TEXT,LINE_HW,0.729,0.099,0.07
A0027951,94,TEXT_HW,TEXT,MISC,0.809,0.097,0.026
A0027951,105,TEXT_HW,TEXT,LINE_HW,0.808,0.083,0.037
A0027951,123,TEXT_HW,TEXT,LINE_HW,0.743,0.085,0.082
A0027951,127,TEXT_HW,TEXT,MISC,0.752,0.099,0.042
A0027951,209,TEXT_HW,LINE_HW,TEXT,0.553,0.14,0.116
A0027951,232,TEXT_HW,LINE_HW,TEXT,0.664,0.105,0.102
A0027952,8,TEXT_HW,LINE_HW,LINE_MIX,0.559,0.29,0.072
A0027952,116,TEXT_HW,LINE_HW,TEXT,0.664,0.139,0.079
A0027964,51,TEXT_HW,LINE_HW,LINE_MIX,0.545,0.283,0.074
A0027964,83,TEXT_HW,LINE_HW,TEXT,0.58,0.234,0.069
